id,text,lang,source
1082,"TRIBUNNEWS.COM -- Memiliki suara kicauan yang merdu, membuat burung murai batu menjadi primadona para pecinta burung berkicau. Wajar, jika banyak masyarakat membudidayakan murai. Apalagi, harga jual murai bernilai ekonomis tinggi. Pembudidaya bisa meraup omzet dari ternak murai Rp 70 juta per bulan. Di kalangan kicau mania alias pecinta burung berkicau, nama burung murai batu sudah tidak asing lagi. Burung yang memiliki nama latin copsychus malabaricus ini, telah menjadi ikon kontes lomba burung berkicau. Murai batu dari hutan Sumatera yang paling banyak diburu pecinta burung kicau. Selain suaranya merdu dan kencang, murai Sumatra banyak variasi nadanya. Bentuk ekornya bisa memanjang ke bawah hingga 30 cm. Ketika berkicau, burung murai pandai meniru bunyi suara yang ada di sekitarnya. Misalnya, burung murai bisa meniru suara tembakan, air terjun dan suara binatang lainnya seperti kera, kucing, serta ayam. Dengan berbagai kelebihannya itu, wajar, jika banyak masyarakat yang kepincut membudidayakan murai batu. Apa lagi, burung ini bernilai ekonomis tinggi. Salah satu pembudidaya burung murai batu adalah Agus Setiawan asal Medan Deli, Sumatra Utara. Menurutnya, bisnis burung Murai memang menguntungkan. Untuk yang masih anakan saja, Agus biasa menjual Rp 1,2 juta per ekor. Sedangkan untuk indukan, ia membanderol Rp 3,7 juta per ekor. Jika burung yang sering menang lomba, Agus menjual seharga lebih dari Rp 5 juta. Agus sudah membudidayakan murai sejak 2010. Pada awalnya, ia hanya hobi memelihara burung murai di depan rumah. Berjalannya waktu, sang istri menyarankan kepada Agus agar membudidayakan murai. Agus mengamini saran sang istri. Alhasil, pada tahap awal, Agus membeli 3 pasang burung Murai ke penangkaran burung di Medan untuk mulai membudidayakan burung endemik Asia ini.",id,hanifabdlh/context-1-indonesian-news-corpus
1083,"JAKARTA, KOMPAS.com - Ekonom senior INDEF Fadhil Hasan mengatakan, paket kebijakan yang dikeluarkan pemerintah kurang mendengarkan aspirasi dari kalangan dunia usaha. ""Kalau istilahnya orang muda, kurang nendang. Karena masih normatif,"" kata Fadhil dalam sebuah onair talkshow, Rabu malam (16/9/2015).Fadhil menjelaskan, dunia usaha sekurang-kurangnya dari 23 asosiasi yang bergerak di berbagai bidang industri mengusulkan deregulasi lengkap dalam bentuk matriksnya. ""Tapi kalau saya lihat apa yang diusulkan dengan apa yang dikeluarkan masih ada kesenjangan besar,"" jelas dia. Padahal, kalangan dunia usahalah yang merasakan dampak pertama kali dari pelemahan nilai tukar rupiah. Biaya produksi mereka menjadi terkerek mahal. Pemutusan hubungan kerja pun sudah banyak terjadi. ""Sementara birokrasi punya mindset berbeda. Paket deregulasi kalau dimaksudkan untuk mempermudah dunia usaha, ya usulan mereka diakomodasi. Jadi, sejalan,"" ucap dia. Beberapa deregulasi yang dibutuhkan dunia usaha adalah kebijakan pajak, dan simplifikasi perizinan usaha. Namun, dengan banyaknya kebijakan yang akan diubah, yakni 134 kebijakan, muncul pula kekhawatiran, hasil deregulasi akan lama diimplementasikan. ""Sekarang kita percaya sama birokrasi, bisa menyelesaikan dalam waktu cepat? Saya kok termasuk yang kurang percaya, kalau tidak ada tekanan atau leadership,"" ucap Fadhil. ""Masalah koordinasi juga. Bagaimana mengkoordinasi berbagai lembaga di bawah Kemenko Perekonomian dan Kemenko Maritim, sementara kita tahu sendiri bagaimana suasana kabinet, antara satu menteri dengan yang lainnya,"" kata dia.baca juga: Faisal Basri Sebut Tak Ada ""Quick Win"" di Paket Kebijakan untuk Redam Gejolak Rupiah",id,hanifabdlh/context-1-indonesian-news-corpus
1084,"TRIBUNNEWS.COM, JAKARTA -- Wajar saja jika Badan Penyelenggaran Jaminan Sosial (BPJS) Kesehatan makin defisit. Pasalnya, angka rasio tunggakan dari peserta mandiri makin membesar. Direktur Keuangan dan Invesasi BPJS Kesehatan, Riduan mengungkapkan, rasio tagihan macet oleh peserta mandiri mencapai 34% hingga 35%. ""Angka iuran yang menunggak dari peserta mandiri makin tinggi,"" kata Riduan, Rabu (16/9). Menurut Riduan, peserta yang belum membayar iuran ini akan mendapatkan perhatian khusus dari BPJS. Bagi mereka yang menunggak iurannya akan memperoleh surat dari BPJS Kesehatan. Tujuannya untuk mengingatkan peserta supaya membayar kewajibannya. Frekuensi pengiriman surat oleh BPJS Kesehatan bergantung dengan tingkat kepatuhan peserta. Kelak, BPJS akan mengirim surat setiap bulan atau tiga bulan sekali. ""Biasanya setelah dikirimkan surat, tingkat kepatuhan peserta menjadi lebih baik. 17% hingga 25%-nya langsung membayar tunggakan,"" papar Riduan. Terdapat empat alasan utama soal tunggakan tagihan ini. Pertama, peserta tidak tahu ataupun lupa membayar iuran. Kedua, kesulitan akses pembayaran. ""Untuk itu kami memperluas channeling bekerja sama dengan perbankan dan PT Pos Indonesia,"" jelas Riduan. Ketiga, peserta tidak mampu membayar. Keempat, peserta sengaja tidak mau membayar. Bagi peserta nakal ini, BPJS Kesehatan akan mengenakan sanksi berupa denda. ""Bagi peserta yang sengaja menunggak iuran ini akan mengalami hambatan dalam pelayanan kesehatan,"" tandas Riduan. Sementara itu, kewajiban perusahaan ikut program jaminan kesehatan per Juni lalu menggemukkan saldo premi BPJS. Dari catatan BPJS, hingga akhir bulan lalu, iuran yang berhasil dikutip dari badan usaha mencapai Rp 200 miliar. Jumlahnya akan terus bertambah hingga akhir tahun ini. Namun, Riduan belum berani memastikan berapa estimasi pendapatan premi dari perusahaan ini. ""Untuk akhir tahun, kami masih liat berapa potensi iuran yang bisa kami peroleh,"" ungkap Riduan. Asal tahu saja, sampai Juli 2015, total premi yang dikantongi BPJS Kesehatan mencapai Rp 29,5 triliun, naik 18% dari bulan Juni 2015, Rp 25 triliun. Sampai akhir tahun, BPJS Kesehatan mematok target pendapatan premi sebesar Rp 55 triliun. Perusahaan asuransi sosial ini memprediksi akan defisit Rp 6 triliun di sepanjang tahun 2015. (Dina Farisah)",id,hanifabdlh/context-1-indonesian-news-corpus
1085,"TRIBUNNEWS.COM, JAKARTA -- Beberapa negara menyatakan niat untuk membangun kilang di Indonesia. Niat ini telah ditegaskan dengan adanya surat dari beberapa negara yang menyatakan niat investasi pembangunan kilang dan tangki penyimpanan. Di antaranya negara Arab Saudi, Kanada, Kuwait, Irak, dan Iran, serta Korea Selatan. Hanya saja, investor yang berkomitmen untuk membangun infrastruktur migas di Indonesia baru Saudi Aramco. Saudi Aramco menyatakan komitmen investasi di Indonesia sebesar US$ 10 miliar dalam pembangunan kilang, tangki penyimpanan, dan sistem distribusi. Menteri Koordinator Bidang Perekonomian Darmin Nasution menyatakan, sebetulnya Saudi Aramco sudah lama ingin masuk ke Indonesia dan pernah meminta berbagai insentif. Perbedaannya saat ini, Saudi Aramco kembali meminta untuk bisa masuk ke bisnis hilir minyak. ""Saudi Aramco berniat untuk melakukan penjualan bahan bakar minyak (BBM),"" kata dia, Rabu (16/9/2015). Hanya saja niat Saudi Aramco ini masih terganjal oleh keberatan dari perusahaan pelat merah Pertamina. ""Mereka minta masuk ke hilir untuk distribusi sampai hilir. Kemudian itu Pertamina masih keberatan. Jadi itu akan dibicarakan,"" kata Darmin. Darmin menambahkan, Pertamina keberatan karena selama ini distribusi merupakan area Pertamina. Mereka khawatir akan terjadi persaingan harga saat perusahaan asal Arab Saudi tersebut ikut merambah sektor hilir. ""Kalau harga sama, mereka juga bisa jual ke hilir,"" kata Darmin. Tapi, Darmin menegaskan meskipun keberatan bukan berarti Pertamina mau terus menerus memonopoli sektor hilir. ""Bukan tak mau ada pesaing, kalo harga kan enggak boleh berpindah,"" katanya. Menanggapi ini, Direktur Pemasaran Pertamina Ahmad Bambang menyatakan tidak tahu persis soal keberatan Pertamina yang dimaksud oleh Darmin. ""Saya tidak tahu masuknya (Aramco ke Indonesia) ini dalam bentuk apa. Apa Shell dan Total bisa ditahan dengan keberatan Pertamina,"" kata Ahmad. Menurut Ahmad, bisnis migas di Indonesia sudah terbuka. Kalau Saudi Aramco masuk bisnis SPBU, tinggal minta izin ke Dirjen Migas dan BPH Migas. Sementara untuk membangun Depo Terminal harus ikut lelang, ""Kalau kapal sudah sangat terbuka, lalu yang mana lagi,"" katanya. (Mimi Silvia)",id,hanifabdlh/context-1-indonesian-news-corpus
1086,"JAKARTA, KOMPAS.com - Rabu sore menjelang malam, 9 September 2015, Istana Negara Jakarta kembali menjadi sorotan. Setelah sempat beberapa kali ditunda sejak Maret 2015, presiden Joko Widodo (Jokowi) akhirnya mengumumkan paket kebijakan penyelamatan ekonomi Indonesia. Ada tiga pokok kebijakan yang disampaikan Jokowi. Pertama, mendorong daya saing industri nasional melalui deregulasi, debirokratisasi, serta penegakan hukum dan kepastian usaha. Kedua, mempercepat proyek strategi nasional, ketiga, meningkatkan investasi di sektor properti. Namun yang paling disoroti kalangan industri galangan kapal justru pernyataan Menteri Keuangan Bambang Brodjonegoro. Saat mendapatkan giliran bicara, Bambang menyampaikan keputusan soal pembebasan pajak pertambahan nilai (PPN) industri galangan kapal. Peraturan Pemerintah sudah tinggal di ujung, mengenai PPN tidak dipungut untuk galangan kapal, kata Bambang. Catatan Kontan, beleid yang dimaksud adalah revisi PP nomor 38 tahun 2003 tentang impor dan atau penyerahan barang kena pajak tertentu dan atau penyerahan jasa kena pajak tertentu yang dibebaskan dari pengenaan PPN. Setelah peraturan pemerintah ini diteken, menyusul peraturan menteri keuangan (PMK) yang mengatur tidak dipungutnya PPN industri galangan kapal ditandatangani. Nyatanya, angin surga yang bertiup dari istana ini tak membuat pelaku industri galangan kapal bersorak riang. Daripada nanti kecewa, pelaku industri memilih menunggu saja hingga aturan yang dimaksud keluar. Bukan apa-apa, sejak November tahun lalu Menteri Keuangan, Menko Kemaritiman, dan Menteri Perindustrian sudah mengobral janji. Pembebasan PPN industri galangan kapal bakal diberikan untuk mendukung cita-cita Indonesia sebagai poros maritim. Tapi sampai sekarang, revisi PP-nya saja belum dirilis. Menteri Keuangan cuma bilang, aturan ini akan dikeluarkan di ujung. Asosiasi bertanya, ujungnya, tuh di mana? Padahal kan, industri butuh kepastian, keluh Eddy Kurniawan Logam, Ketua Ikatan Perusahaan Industri Kapal dan Lepas Pantai Indonesia (Iperindo). Penghapusan PPN untuk industri galangan kapal bertujuan agar harga kapal produksi dalam negeri lebih kompetitif dibanding kapal impor. Pengenaan PPN terhadap komponen kapal, baik impor maupun buatan lokal membuat beban industri membengkak. Naas, nilai tukar rupiah yang melemah terhadap dollar AS membuat harga komponen yang diimpor kian mahal. Tekanan terhadap nilai tukar rupiah juga membuat pengusaha kian terjepit lantaran sekitar 60 persen70persen komponen berasal dari impor yang dibayar menggunakan dollar AS. Sementara kapal dijual di dalam negeri dalam denominasi rupiah. Imbasnya harga produk kapal buatan lokal justru lebih mahal 10 persen-20persen dibandingkan dengan kapal impor. Maka itu, kami minta pemerintah untuk membuat iklim industri galangan kapal bisa menjadi kompetitif dengan cara tidak dibebani pajak PPN, paparnya.",id,hanifabdlh/context-1-indonesian-news-corpus
1087,"Laporan Wartawan Tribunnews.com, Seno Tri Sulistiyono TRIBUNNEWS.COM, JAKARTA - Harga emas batangan PT Aneka Tambang (Antam) pada Kamis (17/9/2015) naik Rp 6.000 menjadi Rp 565.000 per gram. Tercatat harga emas Antam kemarin tak bergerak di level Rp 559.000 seusai naik Rp 2.000 dari hari sebelumnya Rp 557.000 per gram.Pergerakan naik juga terjadi pada pembelian kembali (buyback) emas oleh pihak Antam, menjadi Rp 502.000 dari level akhir pekan kemarin Rp 500.000 per gram. Berikut harga emas batangan Antam yang dikutip dari situs logammulia.com : 1 gram : Rp 565.0002,5 gram : Rp1.352.5005 gram : Rp 2.680.00010 gram : Rp 5.310.00050 gram : Rp 26.350.000250 gram : Rp 131.500.000500 gram : Rp 262.800.000",id,hanifabdlh/context-1-indonesian-news-corpus
1088,"JAKARTA, KOMPAS.com - Pengamat ekonomi politik Universitas Indonesia Faisal Basri mengatakan, tidak ada quick win atau solusi cepat dalam paket kebijakan ""September I"" yang dikeluarkan pemerintah, untuk meredam melorotnya nilai tukar mata uang Garuda. Dalam sebuah onair talkshow, Rabu malam (16/9/2015) Faisal mengatakan, dari ketiga paket yang dikeluarkan, tidak ada upaya taktis untuk menguatkan rupiah dan menipiskan defisit neraca transaksi berjalan (CAD). Pertama, Faisal menjelaskan sumber CAD itu datang dari repratriasi keuntungan perusahaan asing sekitar 18 miliar dollar AS per tahun. Dia berharap pemerintah bisa ""merayu"" perusahaan asing untuk menahan repatriasi setidaknya setengahnya, dengan menawarkan ""gula-gula"". Kedua, neraca perdagangan non-migas terbesar Indonesia dengan China tidak memanfaatkan fasilitas billateral swap agreement. ""Ada fasilitas Rp 75 triliun yang bisa dipakai, tapi penggunaannya baru 2 persen,"" kata Faisal. Pemerintah perlu mensosialisasikan fasilitas tersebut untuk perdagangan dengan China. ""Itu kan bisa mengurangi demand terhadap dollar AS. Tapi dua-duanya tidak ada di kebijakan itu,"" ucap Faisal. Dia pun mengatakan, paket kebijakan diharapkan segera dikeluarkan dalam dua bulan ke depan. ""Karena memang banyak ada ratusan. Jadi harap sabar. Tapi, rupiah kan enggak pernah sabar,"" kata mantan ketua Tim Reformasi dan Tata Kelola Migas itu.",id,hanifabdlh/context-1-indonesian-news-corpus
1089,"Laporan Wartawan Tribunnews.com, Seno Tri Sulistiyono TRIBUNNEWS.COM, JAKARTA - Indeks Harga Saham Gabungan (IHSG) pada perdagangan Kamis (17/9/2015) dibuka menguat 13,54 poin atau 0,31 persen ke level 4.346,66. Sedangkan indeks 45 saham unggulan, LQ45 naik 3,29 poin atau 0,45 persen ke posisi 732,59. Kepala Riset Universal Broker Indonesia Satrio Utomo mengatakan, setelah langkah Bank Indonesia menurunkan prediksi pertumbuhan ekonomi 2016 dari 5-5,4 persen menjadi 4,7-5,1 persen membuat sentimen negatif ke pasar modal. ""Setelah gagal bertahan di atas support 4.343 pada pergerakan kemarin, IHSG diperkirakan akan melanjutkan koreksi dengan support pada level 4.290 dan resisten pada kisaran gap 4.343-4.360,"" ujar Satrio. Selain itu, tekanan pasar modal juga berasal dari eksternal yaitu pertemuan The Fed dalam membahas suku bunga acuan Bank Sentral Amerika Serikat. ""Nanti malam hasil FOMC (Komite Pasar Terbuka Federal) akan diumumkan, bagaimana respon pasar, kita lihat saja. Tapi untuk market dalam negeri, jangan lupa masih ada efek BI yang menurunkan prediksi pertumbuhan ekonomi, jadi kita harus melihat dulu apakah efek ini sudah berakhir,"" tuturnya.",id,hanifabdlh/context-1-indonesian-news-corpus
1090,"TRIBUNNEWS.COM -- Sejalan dengan fenomena tren memotret diri sendiri alias selfie atau bersama kawan (wefie), kini bisnis penyewaan drone kamera semakin menjamur di tanah air. Pelaku usaha menyewakan drone berdasarkan hitungan jam. Dari bisnis ini, penyedia jasa sewa drone bisa meraup omzet Rp 10 juta hingga 20 juta per bulan. Namun, kendala terbentang dalam bisnis ini. Seiring perkembangan teknologi, tren memotret diri sendiri (selfie) maupun bersama (wefie) melalui kamera digital atau kamera telepon tengah digandrungi berbagai kalangan di Indonesia. Kini, selain menggunakan tongkat narsis (tongsis), foto selfie dan wefie dilakukan lewat alat teknologi bernama drone. Drone adalah sebuah mesin terbang tanpa awak yang dilengkapi kamera dan dikendalikan jarak jauh dengan menggunakan remote control. Bagi penggemar selfie dan wefie, menggunakan drone hasil gambarnya akan lebih luas dari penggunaan alat tongsis. Sejalan dengan tren selfi dan wefie tersebut, kini bisnis jasa persewaan drone semakin menjamur. Salah satu pelaku usaha yang menawarkan jasa sewa drone adalah Afron MT dari Tangerang Selatan, Banten. Afron menyediakan jasa sewa drone sejak Mei 2015. Ia mengaku terjun ke bisnis penyewaan drone dipicu hobi fotografi. Selain itu, Afron yang bekerja sebagai konsultan keuangan ini, pernah diminta seorang kliennya untuk menyediakan drone untuk kebutuhan presentasi kerjanya. Dari situlah saya berkecimpung menjalankan bisnis sewa drone, ujarnya. Ia menawarkan sewa drone melalui media sosial dan di website www.sewadroneindonesia.com. Afron menyewakan drone dengan hitungan jam. Untuk sewa drone 2 jam-4 jam, ia membanderol tarif Rp 2,5 juta. Untuk selama 4 jam-6 jam Rp 5 juta. Pelanggan Afron berasal dari pekerja dan profesional di Jakarta, Jawa Barat, Jawa Timur hingga Sumatra. Sebagian besar pelanggan dari pengusaha properti atau event organizer, katanya. Kini, dalam sebulan, Afron mengaku bisa meraup omzet berkisar Rp 10 juta-Rp 20 juta dari penyewaan drone.",id,hanifabdlh/context-1-indonesian-news-corpus
1091,"TRIBUNNEWS.COM, JAKARTA -- Pasokan surat berharga syariah negara (SBSN) alias sukuk bakal menipis. Maklum, sejauh ini, penerbitan sukuk telah melampaui target dalam anggaran pendapatan dan belanja negara (APBN) 2015. Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko Kementerian Keuangan semula mematok penerbitan sukuk sebesar 20,1% dari target penerbitan surat berharga negara (SBN) bruto yang mencapai Rp 452,18 triliun. Itu artinya, target emisi sukuk negara sekitar Rp 90,88 triliun. Namun, per 2 September 2015, penerbitan sukuk sudah mencapai Rp 96,84 triliun. Padahal, pemerintah masih memiliki jadwal penerbitan sukuk sebanyak lima kali. Ariawan, Analis Sucorinvest Central Gani, mengatakan, suplai sukuk akan makin terbatas lantaran realisasi total penerbitan SBN sudah mencapai 87,5% dari target. ""Target penerbitan SBN hampir terpenuhi, sehingga pasokan sukuk juga akan semakin terbatas,"" ujarnya, Rabu (16/9). Menurutnya, suplai yang menipis sejatinya berpeluang mengerek harga sukuk di pasar sekunder. Tapi, di sisi lain kondisi pasar obligasi masih tergencet kondisi global berupa ketidakpastian kenaikan suku bunga Amerika Serikat, perlambatan ekonomi China dan pelemahan mata uang kawasan Asia. Apalagi, kondisi perekonomian domestik masih akan memicu volatilitas pasar obligasi. ""Tapi, setidaknya ada sentimen positif dari berkurangnya suplai, sehingga bisa menahan penurunan harga,"" papar Ariawan. Sementara, analis Millenium Danatama Indonesia Desmon Silitonga menduga, pemerintah tetap akan menggelar lelang sukuk sesuai jadwal. Ini sebagai antisipasi adanya potensi pelebaran defisit APBN. Walaupun nantinya pemerintah menggelar lelang, pasar masih akan menyerap pasokan tersebut. Sukuk masih menarik bagi investor sebab instrumen ini dianggap aman, karena memiliki aset dasar yang dijamin negara. Selain itu, imbal hasilnya di atas obligasi konvensional. Apalagi instrumen investasi syariah terbatas. Menurut Desmon, investor bisa mulai mengakumulasi beli di tengah fluktuasi pasar saat ini. Tekanan pasar obligasi mendorong harga sukuk cukup murah. Di sisi lain, imbal hasilnya sudah menarik. Selasa (15/9) lalu, yield seri PBS006 bertenor lima tahun di level 8,37%, naik dibanding awal Januari sekitar 8,13%. Tapi, Desmon menyarankan koleksi sukuk bertenor 10 tahun ke atas. Sebab, imbal hasilnya lebih tinggi ketimbang tenor pendek. Harga seri tenor panjang juga lebih cepat pulih bila pasar bullish. (Wahyu Satriani)",id,hanifabdlh/context-1-indonesian-news-corpus
1092,"TRIBUNNEWS.COM, JAKARTA -- PT Pertamina (Persero) menurunkan harga elpiji 12 kg dengan kisaran Rp 6.400 hingga Rp 17.900 per tabung mulai Rabu (16/9/2015). Ahmad Bambang, Direktur Pemasaran Pertamina, mengatakan, besaran penurunan tersebut berdasarkan data historis harga elpiji sesuai acuan contract price (CP) Aramco dan kurs dolar AS terhadap rupiah. Ditambah, estimasi pergerakan kedua indikator tersebut, kata Ahmad seperti dilansir Antara. Menurut Ahmad, harga di tingkat agen bervariasi antara Rp 132.800 per tabung dan Rp 157.400 per tabung tergantung jarak stasiun pengisian dan pengangkutan bulk elpiji (SPPBE) terhadap titik suplainya. Secara rata-rata nasional, harga elpiji 12 kg menjadi Rp 135.300 per tabung atau turun Rp 6.700 per tabung dari harga sebelumnya sebesar Rp 142.000 per tabung. Untuk wilayah Jabodetabek harga elpiji 12 kg turun Rp 6.400 per tabung dengan harga di agen turun dari Rp 141.000 per tabung menjadi Rp 134.600 per tabung. Demikian pula, konsumen di Jawa Timur, harga elpiji 12 kg turun Rp 6.400 per tabung. Penyesuaian harga juga dilakukan untuk merek-merek elpiji non-PSO lainnya dengan besaran tidak jauh berbeda per kilogramnya, kata Ahmad.",id,hanifabdlh/context-1-indonesian-news-corpus
1093,"Laporan Wartawan Tribunnews.com, Seno Tri Sulistiyono TRIBUNNEWS.COM, JAKARTA - Nilai tukar rupiah terhadap dolar AS pada perdagangan Kamis (17/9/2015) bergerak menguat. Data Bloomberg, pembukaan tadi pagi rupiah menguat 39 poin ke posisi Rp 14.420 dari level penutupan kemarin Rp 14.459 Per dolar AS. Namun seiring mulai berjalannya waktu perdagangan pada pukul 09.50 WIB, rupiah melemah dari posisi pembukaan ke level Rp 14.450 per dolar AS. Sejak pembukaan hingga pukul tersebut, rupiah bergerak pada rentang Rp 14.396 hingga Rp 14.458 per dolar AS. Sementara kurs tengah Bank Indonesia kemarin, rupiah melemah 71 poin ke posisi Rp 14.442 dari hari sebelumnya Rp 14.371 per dolar AS.",id,hanifabdlh/context-1-indonesian-news-corpus
1094,"TOKYO, KOMPAS.com - dollar AS melemah ke level terendah sejak Agustus 2015, Kamis (17/9/2015). Data yang dihimpun Bloomberg menunjukkan, pada pukul 10.49 waktu Tokyo, indeks Bloomberg Dollar Spot melemah 0,1 persen menjadi 1.200,28. Bahkan pada transaksi sebelumnya, indeks dollar bertengger di posisi 1.200,10, level terendah sejak 26 Agustus lalu. Sementara itu, dollar AS melemah 0,1 persen menjadi 120,48 yen dan melemah 0,1persen menjadi 1,1306 dollar AS per euro. Dollar melemah karena mayoritas trader bertaruh bahwa the Fed akan menunda menaikkan suku bunganya pada hari ini. ""Pasar bergerak fluktuatif menjelang keputusan kebijakan yang diambil the Fed. Pasar akan tetap seperti itu hingga kita mengetahui hasil pertemuan the Fed,"" jelas Sam Tuck, senior currency strategist ANZ Bank New Zealand Ltd di Auckland. Sementara itu, George Goncalves, head of interest-rate strategy Nomura Holdings Inc di New York mengatakan, kekuatan data ekonomi AS belum cukup untuk mengindikasikan kenaikan suku bunga AS. ""Menurut kami, kenaikan suku bunga pertama selama hampir 10 tahun harus dilakukan jika kondisi ekonomi benar-benar baik dan tanpa cela,"" katanya.Sementara nilai tukar rupiah terhadap dollar AS pagi ini naik tipis. Data Bloomberg pukul 10.00 WIB, mata uang garuda berada di posisi Rp 14.450 per dollar AS, lebih kuat dibandingkan penutupan kemarin pada 14.459. (Barratut Taqiyyah)",id,hanifabdlh/context-1-indonesian-news-corpus
1095,"TRIBUNNEWS.COM, JAKARTA Pemerintah melalui Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) terus menggenjot pembangunan sejuta rumah untuk masyarakat. Berdasarkan data Direktorat Jenderal Penyediaan Perumahan Kementerian Perumahan, hingga bulan September 2015 ini total pembangunan rumah untuk masyarakat sudah mencapai angka 493.552 unit yang tersebar di seluruh Indonesia. Total pembangunan rumah untuk masyarakat berdasarkan data per 15 September 2015 ini sudah mencapai angka 493.552 unit rumah,ujar Direktur Jenderal Penyediaan Perumahan kementerian PUPR Syarif Burhanuddin, Kamis (17/9/2015) Syarif menjelaskan, angka pembangunan rumah tersebut menunjukkan bahwa Kementerian PUPR sangat serius mendorong pembangunan sejuta rumah untuk masyarakat. Oleh karena itu, pihaknya juga optimis hingga akhir tahun setidaknya dari target pembangunan sejuta rumah bisa terbangun lebih dari 50 persen. Kami optimis realisasi pembangunan sejuta rumah bisa lebih dari 50 persen karena baik pemerintah, pengembang maupun masyarakat masih terus melakukan pembangunan rumah, katanya. Lebih lanjut, Syarif menambahkan, pada program sejuta rumah yang dicanangkan oleh Presiden bulan April lalu, target pembangunan rumah dibagi menjadi dua. Pertama adalah pembangunan rumah untuk masyarakat berpenghasilan rendah (MBR) sebanyak 603.516 unit dan rumah untuk non MBR 396.484 unit rumah. Sedangkan berdasarkan data yang masuk ke Direktorat Jenderal Penyediaan Perumahan saat ini, imbuhnya, angka pembangunan rumah untuk MBR sudah mencapai 357.906 unit dan rumah non MBR 135.646 unit rumah. Rumah untuk MBR tersebut berasal dari realisasi KPR yang menggunakan skema Fasilitas Likuiditas Pembiayaan Perumahan (FLPP) sebanyak 83.240 unit, proses pembangunan KPR 254.712 unit, rumah susun 11.152 unit, rumah tapak 6.240 unit dan pembangunan oleh Pemprov DKI Jakarta 2.562 unit. Untuk pembangunan rumah non MBR yakni 131.995 unit rumah komersial dan sisanya 3.651 unit oleh masyarakat sendiri. Kenaikan angka pembangunan rumah dari bulan Agustus hingga September ini cukup signifikan yakni sekitar 20.000 unit rumah lebih. Semoga hingga akhir tahun target khusus untuk pembangunan rumah MBR bisa terealisasi seluruhnya,harapnya. Sebagai informasi, pada bulan Agustus lalu Kementerian PUPR melalui Direktorat Jenderal Penyediaan Perumahan mengklaim sedikitnya telah terbangun sebanyak 472.495 unit rumah untuk masyarakat berpenghasilan rendah (MBR) dan non-MBR dalam Program Sejuta Rumah. Kementerian PUPR menyatakan tetap optimis pembangunan Sejuta Rumah bisa tercapai sehingga dapat mengurangi backlog perumahan di Indonesia secara signifikan yang saat ini diperkirakan mencapai angka 13,5 juta unit lebih.",id,hanifabdlh/context-1-indonesian-news-corpus
1096,"TRIBUNNEWS.COM, JAKARTA - Bank Mandiri bersama Bank Syariah Mandiri (BSM) mengenalkan Simpanan Pelajar (Simpel) untuk mendorong budaya menabung sejak dini bagi pelajar. Peluncuran Mandiri Simpanan Pelajar tersebut dilakukan oleh Kepala Eksekutif Pengawas Perbankan OJK Nelson Tampubolon, Wakil Direktur Utama Bank Mandiri Sulaiman A. Ariyanto dan Direktur Utama BSM Agus Sudiarto. Wakil Direktur Utama Bank Mandiri Sulaiman A. Ariyanto mengemukakan, produk tabungan ini menyasar para peserta didik mulai jenjang PAUD hingga SMA dan Pondok Pesantren. Saat ini, Bank Mandiri telah bekerjasama dengan 63 sekolah untuk mendukung pengembangan Simpanan pelajar ini. Budaya menabung sangat penting untuk dikenalkan sejak dini. Tujuannya, agar para pelajar dapat mengendalikan diri dan bijak dalam membelanjakan uang yang dimiliki, kata Sulaiman, Kamis (17/9/2015). Untuk diketahui, data statistik menunjukkan bahwa jumlah pelajar SD hingga SMA mencapai 20 persen dari total populasi di Indonesia. Kondisi tersebut merupakan peluang untuk meningkatkan inklusi keuangan masih sangat besar. Produk Mandiri Simpanan Pelajar ini merupakan salah satu layanan untuk memancing minat pelajar dalam menabung. Pasalnya, karakteristik dan fiturnya telah disesuaikan dengan kebutuhan para pelajar. Simpel, lanjut Sulaiman, memiliki setoran awal yang ringan, bebas biaya administrasi bulanan dan minimum setoran yang terjangkau. Sebagai tahap awal, Bank Mandiri akan mengembangkan Simpel di wilayah Jakarta, Depok, Tangerang dan Bekasi. ""Untuk selanjutnya secara bertahap produk Simpel akan dikembangkan ke berbagai wilayah Indonesia,"" ungkap Sulaiman. Melalui produk Simpel ini, Bank Mandiri juga berharap dapat mendorong kenaikan simpanan dalam bentuk dana murah. Hingga akhir Juni 2015, penghimpunan dana pihak ketiga Bank Mandiri mencapai Rp 654,9 triliun. Dari jumlah tersebut, total dana murah yang berhasil dikumpulkan Bank Mandiri sebesar Rp 403,9 triliun atau tumbuh 16,9 persen dibanding periode yang sama tahun sebelumnya.",id,hanifabdlh/context-1-indonesian-news-corpus
