id,text,lang,source
388,Have been here two times after stopping at Mancini's Bakery. Have only had the Hamburger/Cheese/Bacon w/ fries but huge portions and great price. Great Quality also. Server is really nice also. Will be eating here again. Heard the Breakfast items are also great. Saw the waffles and pancakes....were huge!,en,SetFit/yelp_review_full
389,"On a random Sunday morning I went in search of a good breakfast spot. I decided to explore the McKees Rocks neighborhood and came upon Marge's Place. I hadn't heard much about this place, but after reading the few reviews I could find, I decided to give it a try. \n\nInside, it's bigger than I expected but still has that down home diner feel. My guess is that most of the people there were regulars. The wait staff was friendly to those they knew but also welcoming to me, someone they had never seen before. I picked a table in the corner so I could observe what I imagine was a typical Sunday morning. I ordered the breakfast special: 2 scrambled eggs with bacon, potatoes and toast. Any place that has Mancini's Italian toast already gets thumbs up in my book. Being in McKees Rocks, though, they really don't have a choice. The potatoes were thin sliced with onions and very flavorful. The only way I can think of to describe the bacon is...porkier. Is that even a word? I just don't know how else to descibe it. The combination of foods was served in generous portions at a great price (under $5). \n\nOne random note: I liked the tables and chairs. They were comfortable not just for sitting and enjoying a cup of coffee with my morning paper but also very comfortable for sitting and eating. Good distance between the table and chairs. That may sound silly, and I thought so, too, at first. But when I go to a place and the booth is too wide or too narrow, it can hinder my enjoyment. \n\nNot only will I return, but I will also recommend Marge's Place to anyone in the area. It was a surprisingly good find. I like places like neighborhood businesses like this where they make everyone feel like they belong.",en,SetFit/yelp_review_full
390,"Very quaint! Stopped here for lunch while traveling for work, and I felt like I was in a diner in the 1950s. Had a grilled cheese and fries - the food was good and everyone was friendly.",en,SetFit/yelp_review_full
391,"They do great quality work. The only reason I did not give them five stars is for their lack of customer courtesy not once but twice. I am a very patient and understanding person, but being rude twice means you dont want my business and I tipped 20%.",en,SetFit/yelp_review_full
392,"It wasn't a busy night at the neighborhood, but you could have been fooled by how long the food took. While it did take a while everyone was extremely friendly. The food did come out hot, at least mine did, the rest of the plates were plate-warmer hot. Everyone in the table resented me for \""holding back\"" the table since they staff pointed out they were waiting on my burger.\n\nWhich hey works as a segway onto the burger. Quesadilla Burger. I knew that was a mistake but I did it anyways. The patty was sorta flavorful. The toppings were in the bland category. Cheese went MIA. And the tortilla were over-toasted and tasteless.\n\nA big blah overall, which is sad, since we've had a grand ole time and good food in past visits.",en,SetFit/yelp_review_full
393,"Called for an arrangement for pickup, told the person who took my order that I would be able to pick the arrangement up at 5:30pm. She asked if I could get there any earlier, I said I would try my best, but I work until 5pm, so maybe not. She said ok. \n\nComes to be 5pm and I get a call from a guy at the shop asking where I was! The lady who took my order wrote down that I'd be there at 5pm. I explained that I never said that and picked the arrangement up a little before 5:30pm. \n\nArrangement was just OK. I specifically wanted a lot of orange flowers, which they did, but they added strange colors with the orange... and some of the flowers were already a little wilted. \n\nEven though the location is convenient, I will probably go elsewhere for a flower order next time.",en,SetFit/yelp_review_full
394,The order process went well and the delivery arrived in a timely manner. I saw a picture of the flowers my friend received and the arrangement wasn't even close to what was pictured on the website...a lot more filler flowers despite ordering the premium arrangement. I picked this place specifically because of what they offered despite other cheaper places in the area. I am disappointed because I wanted the best arrangement possible for my friend who is going through a tough time. \n\nI will not order from this place again.,en,SetFit/yelp_review_full
395,"Meh. I've ordered from here twice and not really been enthusiastic about the results either time. Keep in mind that I haven't had pizza from this place yet!\n\nTheir steak hoagie is middling-good; nothing to write home about, but a pretty good example of the standard Pittsburgh pizza place steak hoagie.\n\nThe seafood calzone is another story. Something in it was so bitter I couldn't quite eat it; I'm wondering if it was the garlic or perhaps a leftover burnt taste from the oven. Whatever it was, it was gross. The shrimp weren't that good either, suffering as they did from that certain \""I taste like iodine\"" flavor.\n\nThe advantage to R&B is that they're open reasonably late, given the location, but the phone service is rather surly and it always takes them an hour plus to deliver. Which would be OK if I didn't live a block away (normally I'd just walk and pick it up, but just for you, Yelpers, I subject myself to the vagaries of sitting on my rear end on the couch waiting for my food to arrive).",en,SetFit/yelp_review_full
396,"I stopped by here this past Tuesday in order to pick up a to go pizza. My fiance, a friend and I were trying pizza from three different places and Luigi's was one of them. I have driven by Luigi's many times before and for some reason had never stopped in but that did allow it to come to mind whenever I was looking for a pizza place I had not yet tried in the Bellevue area. Whenever I called to place my order I was told that my pizza would be ready in about 15 minutes. I arrived closer to 30 minutes later and was immediately confused whenever I walked into the restaurant. You see there was a large dining room on the left that was full of people and I didn't immediately see the are where I would get my pizza from. Finally after a few steps into the restaurant I noticed that the whole back area of the restaurant was where I needed to be and I made my way back there. My pizza was ready for me and I quickly paid and was leaving whenever the cashier told me \""Stay out of trouble\"". I really hope that was a friendly sentiment and not one that was based upon my appearance or anything else. The pizza itself had a medium thick crust with a bland sauce which is weird since I could see a ton of green herbs in it. The cheese was just ok and nothing special while the pizza itself had a slightly sour taste to it which I did not enjoy. Out of the three different pizzas we ate that night this one was overwhelmingly our least favorite which was evidenced by the fact that 3/4 of it was left after the evening.\n\nThe bottom line for me is that I will probably not head back to Luigi's in the future. I just don't see myself making a trip to Luigi's between the weird experience (although not bad) that I had in the restaurant and the fact that there are much better pizza places nearby.",en,SetFit/yelp_review_full
397,Luigi's pizza is amazing! The sicilian pizza takes me back to how my grandma used to make homemade pizza. I can't wait to go back - definitely worth the 45-minute trip there :),en,SetFit/yelp_review_full
398,"Recently I've found myself patronizing Bellevue a little more, namely because I've bought a house in the area, and have been checking out some of the mom and pops along the little strip of Mayberry RFD that is the quaint main street. Luigi's is one of those little mom and pops that offers standard basic Italian in a comfortable setting. It's a little kitchy, red-white-and-green, with Dino and Frankie tunes playing in the background.\n\nI've stopped in on several occasions now for dinner, with various friends, and the food has been consistent...it's good...satisfying. Not over-the-top gourmet, or even in the remotest sense 'pretentious'. It's just a good ol' night out for some pasta or lasagna, with a side salad, garlic bread and conversation with your pals.\n\nThe portions are ample, the prices are reasonable, the flavors won't knock your socks off and make you think you've died and gone to Sicily, but they won't make you cringe at having given your money to a profiteering Chef Boyardee either. The service is decent, kind of point blank, not rude, nor over the top friendly. \n\nThe crowd can fluctuate between 'Oh my god, I'm surrounded by Hillbillies' to 'the local gathering at Mayberry', but that seems to be the norm for most places in da burgh.\n\nI've not had the pizza, which apparently get raves, because frankly I only think of pizza as coming in a box to my front door when I'm too lazy to do any cooking at home. But I've had three or four of the pasta dishes, and they come in a generous portion, with a side salad and an order of garlic toast. They taste fine, fill you up, and don't break your bank.\n\nAnd for a local neighborhood joint, that's exactly what I'd hope for. A place you can go to find a dependable and reasonable meal, on a semi-regular basis, in a comfortable setting, with no frills or pretense. \n\nAnd that is exactly what Luigi's is.",en,SetFit/yelp_review_full
399,I stop by here frequently when I am on my way to work for breakfast. The drive thru is fast but they do tend to get the order wrong. But I will say that I have had more free meals here due to them comping me for all messed up orders. \n\nThe staff is friendly.,en,SetFit/yelp_review_full
400,"I have never gotten an order correct from this specific McDonald's. I'm not sure what the problem is, but it is never, ever right. It is never quick. The staff is always rude. After trying at least 12-15 times over the past year, I've finally given up hope on this place. Do not recommend.",en,SetFit/yelp_review_full
401,My orders have come out bad pretty much every time I have ordered from here. The chicken nuggets come out under par. I'm lucky if the fries come out right. My last experience is the last straw. I recently posted a photo of my Chicken Ranch Club. That has no chicken. This is ridiculous. I am done going to this Mcd's.,en,SetFit/yelp_review_full
402,"Delivery is slow and not even close to the best Chinese in the area. No matter if it's rice or noodles or chicken or pork, everything tastes off--like it's been overcooked in mop-bucket-water. Try House of Lee instead.",en,SetFit/yelp_review_full
403,"Wow. What a shame. My family just moved to the area and have been sampling the local cuisine. We are a very large family and love foods of all kind. We've eaten Chinese food from a hundred different places in a dozen different cities. Hands down, this was the worst we've ever had. Cold, tough, congealed, and tasteless - that's the only way to describe it. I'll never order from here again. Quite frankly, the fact that I took time away from my kids to type this out should tell you how awful it was. My complaints fell on deaf ears. I guess they were shocked that someone thought that they were serving low grade dog food. I understand that sometimes restaurants crank out bad food. It happens. But when it does, you bend over backwards to make it right. Not at this place. I was told that he would have to speak with the owner in order to help me. I guess that's how they deflect complaints - blame it on the owners that aren't there and make the customer for away angry. Too bad. Because we will be visiting a competitor in the future. This family of 7 won't be visiting China Sea ever again. Oh, and by the way, why can't I give this place zero stars?",en,SetFit/yelp_review_full
404,"The pros:\nYou get a TON of food for your money. If the food was actually decent, this would have been even better because... LEFTOVERS. \nThey have coupons on their website that you can use whenever. \n\n\nThe cons:\nThe woman who answers the phone is kinda rude. You try to ask her questions and she gets an attitude with you like you're wasting her time. \nMy pork dumplings were \""fried\"" only on one side and were raw in the middle. \nEverything was pretty darn salty. Yeah, I get it. Chinese food tends to be a little salty, but this was unacceptably salty. \nLeftovers... Yes this is also a con because I threw it away. Suffering through it once was enough! \n\nIf you're craving something made fresh that is spicy and sweet, you're not going to find it here. Just very greasy, very salty, poor excuse for Chinese takeout.",en,SetFit/yelp_review_full
405,"We ordered from here because Uncle Chen, our go-to takeout place down the road, was closed. \n\nI ordered the General Tso tofu, a favorite dish of mine, and hubby ordered the beef Mei Fun noodles. We always grab some egg rolls too. The lady on the phone wasn't rude, per se, but she wasn't exactly helpful or answering any of my questions, either (hubby wanted to see about getting a different sauce on his noodles, and I had to ask a few times before she finally answered my question about how large the tofu dish was). I was in a good mood though, so the attitude over the phone didn't bother me. Price was good, typical takeout rates. The good news is that they will allow you to pay with credit cards over the phone, so if you're like me and never carry cash, you can still get delivery. She told me 45 minutes for the food.\n\nThe food arrived in about 20 minutes (we live half a mile away), it was hot and smelled great. Hubby's Mei Fun looked typical, but he was saddened to see that they didn't exchange the white sauce for brown sauce. The beef was pretty mushy, and didn't taste all that great. The veggies were fresh, and pretty crispy even after soaking in sauce. Noodles were alright, nothing to write home about. My General Tso tofu was delicious, and tasted exactly like the dish I was craving. Fried to perfection, perfect-sized pieces of tofu, and a fantastic sauce. The broccoli was fresh and tasted good. This particular dish only came in one size: Enormous. I think hubby and I just ended up sharing my meal, paired with some mediocre egg rolls.\n\nSo, long story short, lady on the phone was a bit irritating, delivery was fast, food was fresh, and, depending on what you order, the food quality ranges from so-so to great. If you're looking for a quick fix to your Chinese food craving, this is a good place to order from, although I'll be going back to Uncle Chen before I try China Sea again.",en,SetFit/yelp_review_full
406,came back to Pittsburgh for a wedding and couldn't find anything in my price range close to the city until i found this motel...it was very affordable....room was okay...cable tv and a/c worked fine....,en,SetFit/yelp_review_full
407,"OMG who wrote the review below? A big fat liar/someone that was paid to write that! I stayed there for an hour this past weekend (my friend and I were both intoxicated and figured laying down a few hours would get us better suited to finish driving home). This place looks like it hasb't been cleaned (or furnished) since the 80s. Literally there was grime on the walls, and squashed, unwiped bug smears too. Ok, so not the best, but for two hours, we could deal. We looked for bed bugs, and didn't see any immediate signs of them- so we laid down to rest. After about 20-30 minutes, we both started itching like crazy. I ran to the bathroom mirror (there was mold all over the bathroom) and saw bed bug bites all on my shoulders, arms, and legs. HORRIBLE!! PLEASE Health Department, shut them down! It's deplorable in there!!",en,SetFit/yelp_review_full
408,"My Mom was up from Mississippi for Thanksgiving, and claimed to be in dire need of a manicure. I wanted to try somewhere in my new 'hood (Brighton Heights), so I turned to trusty Yelp for advice. Off to Star Nails we went. The inside was bright and tidy, the pedicure stations looked clean and newer, and the ladies were friendly. Unfortunately, the good feelings didn't last long. We each picked a color, and went to our respective technicians. The technician doing my nails as very nice and talkative, but just very inattentive to detail. I got no hand/arm massage, minimal shaping, and the polish application was exceptionally sloppy and thick. Her attempts to clean up the polish all over my cuticles were futile. Their actual technique was strange too, as both technicians had us dry our nails after the first coat was applied. My Mom and I left and almost in unison declared it to be the worst manicure we've gotten. At least the price wasn't exorbitant ($13 + tip each). Perhaps their other services are better, but I'll be giving the other nail shops in the area a chance next time.",en,SetFit/yelp_review_full
409,"I got a pedicure here. Not bad, they were pretty thorough. But two days later both of my big toes were infected and oozing pus where she trimmed my toenails on the sides (which was weird anyway). I hate to rate a local shop down, but man my toes hurt.",en,SetFit/yelp_review_full
410,"This is my favorite 'event' restaurant (by which I mean, spendy, but definitely worth it for special occasions). It is great for intimate birthdays, celebrations, etc. Whatever karmic intervention gave the 'Bustling Borough of Bellevue' this restaurant makes me think we, as a community, has done something right. \n\nBut more importantly the food... Oh, the food! The owner/chef takes so much care, it makes the whole experience very enjoyable. I have never had a bad meal. \n\nI",en,SetFit/yelp_review_full
411,"STAY AWAY, the owners are so rude, they blatantly say they are not doing well and then try to pretend they have the best hairdressers in Pittsburgh. they make you feel so unwelcome, advertise they offer a bunch of services and then when you ask they snap at you that they only do hair. it was so awkward and weird . i received warnings not to get my hair done there so i was going to get a pedicure because i had a gift certificate. she told me her employees will only take cash if they have to touch a client's feet. I may go there just to get bangs trimmed since i do not want to completely waste the certificate, but this place gives me the creeps, sounds dirty, and has beyond bad customer service. They definitely do NOT know how to run a business and it is obvious why they are not doing well. Sue and Kristi pass the phone back and forth because noone wants to take a call. she reiterates that the business is doing bad and they need more clients. i have never experienced a ruder salon, or should i say dead beat shack.",en,SetFit/yelp_review_full
412,"I think it is ridiculous that they say they need more clients! I was all ready to be a new client. I had a 12:30 appointment with them, and when I arrived at 12:30 on the dot, the place was locked and dark and no one was there! I waited for five minutes (in the rain), and they still didn't show. I called and left a voicemail saying that I was still willing to wait, and I understood if there was some confusion, but could they call my cell (I gave them the number, as I had previously given my home number when I made the appointment). I waited nearby at a coffee shop, went back after another five minutes, and it was still locked and I hadn't received a call. And I am definitely not estimating the time, either. I was willing to wait a bit, and I looked very closely at the time on my phone to be sure that I wasn't jumping the gun on calling and then leaving. Finally, I went on with my day and when I got home, they had left a voicemail on my HOME PHONE, which I had specifically asked them not to call, saying, \""Oh hi. Sorry you missed me, but I was MAYBE two minutes late at the most. I hope you haven't left, but you should just call back to reschedule.' Seriously? When I was waiting, another woman came to the door. I thought she worked there, but she was just another client, also trying to get in! When I told this story at another local business, the women there said that I was probably the fourth person who had had this same experience at this place. I couldn't believe it. This place is the worst, and I have never even stepped inside!",en,SetFit/yelp_review_full
413,"Now I'm picky about my hair, but Mane Attractions was so bad that I walked out after about 15 minutes of watching the stylists work on other clients.\n\nI had desperately needed a haircut and walked in for a major trim and re-shaping of my layers. First, the girl at the counter said my hair might be \""difficult\"" due to the length (it was nearly long enough to sit on at the time) and that I would probably have to stand while it was cut. Weird, but okay. Second, no one there knew anything about donating to \""Locks of Love,\"" and I feel like salons should be aware of things like that. I needed a cut so I went for it anyway.\n\nI watched the two stylists while I waited for my turn. One stylist told the client whose hair she was cutting that she was going to do something other than what they discussed because it \""wasn't looking right.\"" Ummm, okay. The other stylist was too busy checking her phone every three seconds to notice she was yanking on her client's hair so hard with the comb that she was giving her poor client whiplash.\n\nAt that point, I just pretended like I had received an urgent text and said, \""I have to leave, so sorry \""as I bolted for the door.",en,SetFit/yelp_review_full
414,"Let me just tell you, I have really, really difficult hair. type 3b Naturally curly, 100% grey, I dye it dark and mess with the color myself. ( never good) If you want to know where to get a good haircut you ask someone with my hair. Since I have been going to Mane Attractions I have really LOVED my hair. I have been going there for about 4 years. Kristi was even able to cut my curly hair into a short reverse bob without making me look like i was wearing a helmet. ( you curly girls know what I am talking about). I have had nothing but complements on my hair and even my mom( who is always honest) is impressed. The only complaint I ever have is that yes, sometimes I have gone there on the spur of the moment and it has been closed during the week. I just know to call and schedule things. it is a small business and I get it. P.S. kids haircuts are only 10$ and My daughter loves it.",en,SetFit/yelp_review_full
415,"Quite possibly the best bakery in Pittsburgh. It's got everything from the low-end (cookies, cupcakes, donuts) to the high (wedding cakes, tortes, tarts). Make any special or large orders weeks in advance. The tastiest wedding cake I ever sampled was from here: smooth buttercream icing with alternating raspberry and lemon filling in white batter.",en,SetFit/yelp_review_full
416,"Lincoln Bakery is yet another local bakery I've been meaning to try. When a Google Offer came up, I took it so I would have no excuse to keep avoiding it. The place has a nice neighborhood bakery feel; as I took in the many selections it seemed that everyone who came in was a regular. There weren't many people when I was there (it was still relatively early) but I got the impression that at times there can be a line to the door. \nOne thing that I didn't like was although they had many pastries to choose from, nothing was labeled. So I had to keep asking what things were. The cinnamon roll was okay, nothing spectacular. But the pastries I got were very good. I'd recommend checking it out. I know if I'm ever in the neighborhood I will stop in for a treat myself.",en,SetFit/yelp_review_full
417,"Lincoln Bakery makes very delicious donuts, pastries, and desserts. Their bread selection, however, was very limited and upon making our choice the quality of the bread was mediocre. We were also disappointed that many of the things in the shop are not labeled and when the store is busy it can be difficult to find staff to explain what different options are. Still, this should be a go to for a local bakery if you are looking for something sweet.",en,SetFit/yelp_review_full
418,"Got a key lime pie from this place. It was horrid. Icing was stale cake thick, crust was not even crunchy or had taste, and the key lime was weak. Pie looked it it was sitting out for a day or 2.",en,SetFit/yelp_review_full
419,Everytime I eat at this location I end up with a sick stomach. I don't have that problem at other Arby's. The dining area is clean and everything else seems ok but I always get a sick stomach. Maybe they should relook at their food prep.,en,SetFit/yelp_review_full
420,"So I came to this Red White and Blue with high hopes of thrift store mecca, and I will get to how I left empty handed and in tears. First, I'll walk you through my experience. \n This place is pretty large, and relatively clean, with a nice parking lot. The racks are packed with clothes - and I mean, hard to move the hangers because there is so much stock, which can be a pro or a con depending on how you like it. I found it a bit cumbersome since although the clothes are organized by type (dress vs. blouse) there is NO size separation. In a place this huge, it takes quite a long time to find what you're looking for without the size separation. But, I'm not one to abandon a bargain because I don't want to look around (after all, that is what its all about), so I gave a good 30 min-45 and got a handful of garments to try on. (I would typically spend a few hours, but I was trying to spare a friend not as keen on secondhand garments). With my carefully extracted finds I searched in vain for a fitting room, never to find one. After asking the staff where it was, I had to take a seat and leave my jaw dropped for a while because THERE IS NO FITTING ROOM! \nI couldn't take this fact into my brain, and although there were some household items I wanted to go back and buy, I was too upset to continue. (Sidenote: yes, I can understand how this can work for the RWB, but imho it is unforgivable, and I wish there was at least some warning before spending my time searching for a bargain when I couldn't even see if it would fit). \n\nI would recommend this store if you are looking for something specific secondhand especially for dishes, or older electronics, or even beauty products. There was even a used Nikon SLR with a wide angle lens ($200 though)! \nBut if you plan on buying a sundress, and don't plan on stripping down in front of your fellow thrifties, you'd better be confident in your purchase. RWB is just like any other thrift store, and you can't return or exchange your items, so you'd be out of luck and out of money.",en,SetFit/yelp_review_full
421,"Woo Hoo! Dead Lady.\n\nThis thrift store rocks. I have been doing this for more years that I haven't been, and it is the best in the city.\n\nI would make a weekly trek to RWB, and would never be disappointed. These were the days when you could find a vintage 50s something or other on the racks, before there was a \""Vintage\"" section. Still, recently, there is always a treasure to be had, especially in the housewares department. The proximity of this thrift store to the affluent neighborhood of Sewickley accounts for its top-notch merch. Whenever we'd have a particularly good day, my frends and I would joke...\""dead lady.\""",en,SetFit/yelp_review_full
422,"I came here all the time while I was freelancing and in charge of my own schedule. It has a lot of points going for it that other thrift shops consistently mess up.\n\n1. It's well lit. You can SEE the clothing, see whatever might be wrong with it, and make an honest assessment. You're never surprised when you leave at the state of the items you've just bought.\n\n2. It is surprisingly clean. Nothing seems to smell, so I can only imagine they've laundered everything thoroughly. \n\n3. There are good quality brands--Ann Taylor, Kenneth Cole, etc. It's mainly items along these lines. You're more likely to find twinsets than clubbing tops here, which if you're over the age of 21 is a good thing.\n\n4. Markdowns and fresh merchandise. These people *know* how to turn over their stock. Because the place is never empty, and there are specials every day, the stock flips rapidly. The merchandise is never the same week to week, so as I mentioned before, it's addictive. You never know what you'll find.\n\nA summary of a few things I've bought here: a 6 dollar designer knit dress, a few silk twinsets ($2-$5), countless heels, two pairs of Birkenstocks and two pairs of Doc Martens ($4-$8), a dressmaker's bust ($5), a pressure cooker ($7)....\n\nYou get the picture. The prices aren't rock bottom, but close enough, and the quality of the clothing will help anyone but the stingiest person get over the 50 cents extra.\n\nCan't recommend it enough!",en,SetFit/yelp_review_full
423,"Simply the best thrift store I've ever been to. Well worth the 3 1/2 hour drive from my hometown.\n\nFirst, and foremost, EVERYTHING IS 1/2 off all of the time!\n\nSecondly, bring cash. They DO NOT accept credit cards.\n\nThe store is full of wonderful pieces of clothing, all arranged by color and type (not by size, which is unfortunate). I found a wide selection of everything from casual pieces to high-end business attire to super-trendy teen clothing... what surprised me most about this store was the QUALITY of the clothing. Almost all of the pieces were flawless, a few were worn or faded in some way and the price reflected that. Brand names were bountiful; Banana Republic, Ralph Lauren, Chico's, Jones New York, Ann Taylor, American Eagle, H&M. There were also some wonderful vintage pieces from the 80s, bright colors and crazy shoulder pads that would have made a more adventurous fashionista very happy indeed!\n\nThe clothing smells wonderful, not musty or dirty as in some thrift stores, and there was even a large selection of plus-sized clothing carefully culled out in a special section.\n\nI went to Red White & Blue to find some business attire for my new job, and came home with two gorgeous, flawless statement blazers from Ann Taylor Loft and Banana Republic... for a total of $7!\n\nCome to this thrift store; it'll make all other shopping obsolete!",en,SetFit/yelp_review_full
424,"I cannot imagine a more miserable place to shop than this jam-packed monstrosity. This is a store that makes me thankful for Goodwill and The Salvation Army resale stores. The customers and the staff are miserable at Red White and Blue. The clothes are priced far higher than other such shops. Merchandise is not refundable or exchangeable, and there are no fitting rooms! One purchases clothes at their own risk! What person would buy a suit under these conditions, hoping the pants will fit? Unlike other stores, there is no senior discount and no credit cards accepted, a rare cash only business. To the reviewer who boasts that everything is 50% off every day, how is that a sale? It is bogus pricing. Red White and Blue, uggh!",en,SetFit/yelp_review_full
425,"Ever shopped at a Thrift Shop that sells high end labels, some brand new and gently used items like backpacks for $5? This is a great place to discover unique things. They also have daily deals such as 1/2 off of certain color tags. Have to dig through other things though to find something interesting which is part of the adventure!",en,SetFit/yelp_review_full
426,"Love the store. Great stuff, High price. Buyer BEWARE of the RUDE cashier SYLVIA, extremely unpleasant, unwilling to help and always with NEGATIVE attitude. She needs customer service training....Someone please tell her to stop complaining about other customers or employees....Cashier that does window display is always kind, friendly and helpful.",en,SetFit/yelp_review_full
427,"I love a deal, and this has been my favorite thrift store since I was a kid. \n\nFirst, there is some sort of half-off deal every day.\n\nSecond, the used book selection is pretty decent. Yeah, there are a ton of self-help and Patterson mass markets that you have wade through, but T.C. Boyle for two bucks? Yes, please.\n\nThird, the home goods. I've gotten huge solid wood picture frames for only a couple dollars. The art prints inside were hideous...but I threw those away, re-stained the frames to my liking, cut new mats, and inserting art quoted as $360 each to frame at a big chain fabric store for under $30. Boom.\n\nFinally, there is a decent selection of lamp to re-wire, always lot of furniture, some diamond in the rough clothes on occasion, and lots of other wacky stuff that's just fun to sift through.\n\nCASH ONLY and the cashiers are pretty rude/lazy, but that never bothers me.\n\nBONUS: They pick up your donations for free from your porch. http://www.pickupplease.org/ Super easy.",en,SetFit/yelp_review_full
428,"I love love LOVE this store. I thought the one on Saw Mill Run was great but this was i think is way awesomer. If only awesomer were a word. I love to go here and find lots of home decor items to decorate my house. candle holders, DIning sets, paints, sculptures and sooo much more. I found this small desk lamp that has a victorian look to it with the shade included for $4. The lamp shade was made of some kind of smooth material almost like leather. It's such a great find. There are plenty of items for sale at this place and most of them are in great shape. \n\nSo the clothes which occupy most of the store are the best find. The Store has certain days that offer you %50 certain color tags. I went on a Monday and it was half off yellow and white tags. Other days its half off blue, or green or red. I love to go on Saturdays!! This past week it was half off every tag except white. I found so many items for such a cheap price. $7 shirts for $3.50 and tunics for $4. Have you ever find items for $1?? I have!!! I love when I find a great shirt or sweater for $3 or less. Or when you find a brand new item with the tags on them for under $7. I bought a brand new pair of Arizona Jeans (in my size) for $5. I couldn't believe it. I was too excited.\n\nThe clothes are organized by color but not by size which is a good and bad thing. I like to shop by color since I don't wear too many yellows or purples. I can avoid those sections all together but when I do find a nice shirt in the color I want the size becomes an issue. There were a lot of nice shirt that were just too small or too big. Even when i have to pass on a nice shirt I tend to find one that's just as good at the same price. \n\nShopping here is a gold find!! My sister was the one who introduced me to this store and i used to make fun of her for shopping thrift. If I had known that It was nothing like the Good Will I would have been here a lot sooner. Now my sister makes fun f me for going so often. What an amazing place this is!! I'll probably never shop retail again!!\n\nREMINDER: CASH ONLY!!\n-But they have an ATM!! $2.50 fee",en,SetFit/yelp_review_full
429,"I can't believe I've been here multiple times and haven't reviewed it yet. I absolutely love this place. It's a super thrift store if you will.\n\nNo matter when I come here, I always find something. It quite the experience. I always make sure it's a day when I am off of work because I can literally spend hours here just looking. It's a good thing that I do this, you can't just show up here and think that you will be able to gran an item and then leave. \n\nLike a fellow reviewer said, there are not fitting rooms here, so be prepared to walk into someone trying on a potential great new garment for them self in the middle of an aisle. Sometimes you just can't avoid this, I blame the fact that they have mirrors set up throughout stores.\n\nThey have everything you can seem to desire here. Clothing to electronics, furniture to bedding, books to movies. EVERYTHING is under this roof.\n\n*Cash only, ATM on premise.",en,SetFit/yelp_review_full
430,"This thrift store is one of the best in Pittsburgh; it's huge and has a great selection of books, clothes and housewares.\n\nWith that being said, there are a number of drawbacks to shopping here because of its popularity. It starts with the parking. There are a few spots in front of the store, with two \""overflow\"" lots that quickly fill up. Getting out is a bear if you're heading back towards the city, like I usually am, because to pull up to the traffic light you have to go the wrong way through the very narrow parking area in front of the store. Crossing three lanes on 51 without the help of a traffic light just seems like a bad plan.\n\nOnce inside the store, beware of other customers on the weekends. I've encountered aggressive shoppers on multiple occasions who are usually welding carts as weapons. Let's just say some shoppers think it's OK to block off entire aisles so they can peruse a section.\n\nOther notes: There are no fitting rooms. I sometimes try on clothes over the ones I'm wearing in front of a mirror, because hey, it's a thrift store.\n\nAlso, they're cash only.\n\nDespite these setbacks, I find myself coming back every few months because I've found some really awesome things here, from dresses to plates. Just think of the trip as a little adventure.",en,SetFit/yelp_review_full
431,nice and clean with well organized large selection but was expensive. I was looking for some twin size thin cotton blankets easy to wash and hang dry for my dog and the prices were $14.99 of course somewere high quality items which u would have to pay new retail store price $40-50 but still overpriced. I finally found a small blanket for $7 on sale.,en,SetFit/yelp_review_full
432,"The home-cooked breakfasts at The Rusty Nail in Bellevue are wonderful, prices are reasonable, the wait staff are gems, and is often bragged about by Bellevue locals. That said, two stars is all I can muster primarily due to the tiny, cramped dining area. I've witness people at three tables being disrupted while they are eating so departing diners would have enough room to push their chair away from the table and pass by others just to leave.\n\nDon't get me wrong, I adore that Pittsburgh is a small, friendly city, but I'm not fond of getting elbowed in the back as the guy behind me cuts his breakfast steak and eggs, nor knowing his guest gargled with Cool Mint Listerine this morning (or worse, didn't) . Yes, the tables are packed THAT close together. And whatever you do, don't dare bring a large friend here to dine when it's busy unless you enjoy feeling like a complete 'jag off' for doing so on the way out.",en,SetFit/yelp_review_full
433,"I've been going here since I was a wee tot. I have always enjoyed their food even though there's nothing too special about it. I really like their breakfast menu. You always seem to get lots of food for very little money, which is nice. \n\nMy only complaint is that it is WAY TOO SMALL and always very busy. They should really look at expanding the restaurant.",en,SetFit/yelp_review_full
434,"I really wanted to like the Rusty Nail. I love little local restaurants like this. But it really is a very tight squeeze, to begin with. They really need to pull some tables out of there to make more room. We were right on top of another table with two very loud young children, and there was just no buffer. And the food was.... just so bland! I get that it was supposed to be homestyle cooking, but it just had no flavor. To be fair, we did go for dinner, and I understand that this place is more of a breakfast joint, so I would be willing to try it again sometime for breakfast. For dinner though, unless you like super-bland food, I probably wouldn't return for seconds.",en,SetFit/yelp_review_full
435,"Given that the Rusty Nail has been highly recommended to me as a good breakfast spot by various sources, I'm sad to say I was sorely disappointed. \n\nThey have a wide selection of breakfast options. However, even with numerous breakfast specials listed, not one included eggs, meat, potatoes AND toast. Yes, that's right. I had to order the eggs, bacon and toast special with a side of the potatoes. When my food was served, the portions were average except for the side order of potatoes. I did greatly enjoy the potatoes, though, which I ordered deep fried. My dining companion ordered the French toast with ham and enjoyed it very much. \n\nWe were here on a weekday morning so we didn't have to worry about it being crowded. The service was good. And it's not that I thought anything was bad, it's just that, as the two star rating says, \""Meh, I've experienced better.\"" Given the plethora of choices in Bellevue, this will not be my first stop should I find myself on Lincoln Avenue for breakfast again.",en,SetFit/yelp_review_full
